,LoanTenure,LoanStatus,BorrowerAPR,BorrowerRate,LenderYield,EstimatedEffectiveYield,EstimatedLoss,EstimatedReturn,ProsperRating (numeric),ProsperRating (Alpha),ProsperScore,ListingCategory (numeric),BorrowerState,Occupation,EmploymentStatus,EmploymentStatusDuration,IsBorrowerHomeowner,CurrentlyInGroup,DateCreditPulled,CreditScoreRangeLower,CreditScoreRangeUpper,FirstRecordedCreditLine,CurrentCreditLines,OpenCreditLines,TotalCreditLinespast7years,OpenRevolvingAccounts,OpenRevolvingMonthlyPayment,InquiriesLast6Months,TotalInquiries,CurrentDelinquencies,AmountDelinquent,DelinquenciesLast7Years,PublicRecordsLast10Years,PublicRecordsLast12Months,RevolvingCreditBalance,BankcardUtilization,AvailableBankcardCredit,TotalTrades,TradesNeverDelinquent (percentage),TradesOpenedLast6Months,DebtToIncomeRatio,IncomeRange,IncomeVerifiable,StatedMonthlyIncome,TotalProsperLoans,TotalProsperPaymentsBilled,OnTimeProsperPayments,ProsperPaymentsLessThanOneMonthLate,ProsperPaymentsOneMonthPlusLate,ProsperPrincipalBorrowed,ProsperPrincipalOutstanding,ScorexChangeAtTimeOfListing,LoanCurrentDaysDelinquent,LoanFirstDefaultedCycleNumber,LoanMonthsSinceOrigination,LoanNumber,LoanOriginalAmount,LoanOriginationQuarter,MonthlyLoanPayment,LP_CustomerPayments,LP_CustomerPrincipalPayments,LP_InterestandFees,LP_ServiceFees,LP_CollectionFees,LP_GrossPrincipalLoss,LP_NetPrincipalLoss,LP_NonPrincipalRecoverypayments,PercentFunded,Recommendations,InvestmentFromFriendsCount,InvestmentFromFriendsAmount,Investors,EMI,ELA,InterestAmount,TotalAmount,ROI,PROI
152,36,0,0.24614,0.2085,0.1985,0.18316,0.0925,0.09066,3.0,4,3.0,7,22,50,0,265.0,1,0,368,700.0,719.0,3160,12.0,12.0,33.0,6,691.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,27699.0,0.76,5140.0,29.0,1.0,1.0,0.39,4,1,4583.333333,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,5,108245,10000,32,375.98,1498.2077,833.5,664.7077,-32.16,0.0,0.0,0.0,0.0,1.0,0,0,0.0,1,173.9751239775565,85060.0,2085.0,12085.0,0.1725279271824576,0.2554054054054054
153,60,0,0.26333,0.2379,0.2279,0.20859,0.1125,0.09609,3.0,4,4.0,1,23,50,0,83.0,1,0,368,660.0,679.0,3464,15.0,11.0,37.0,8,443.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,16495.0,0.91,1507.0,34.0,1.0,1.0,0.3,5,1,6250.0,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,4,118296,15000,32,429.69,1289.07,407.35,881.72,-37.06,0.0,0.0,0.0,0.0,1.0,0,0,0.0,23,96.9088312131961,229110.0,3568.5,18568.5,0.19218030535584457,0.2554054054054054
154,60,0,0.21115,0.187,0.177,0.16468,0.0774,0.08728,4.0,3,3.0,1,23,59,0,265.0,1,0,368,700.0,719.0,426,17.0,15.0,52.0,12,740.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,33454.0,0.71,13261.0,49.0,1.0,1.0,0.33,5,1,6500.0,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,5,107932,15000,32,386.64,1546.56,616.41,930.15,-49.75,0.0,0.0,0.0,0.0,1.0,0,0,0.0,81,115.27260262885551,183300.0,2805.0,17805.0,0.15754001684919966,0.3054054054054054
155,60,0,0.20705,0.183,0.173,0.17,0.042,0.128,5.0,2,7.0,3,4,12,0,30.0,0,1,368,680.0,699.0,8855,7.0,7.0,19.0,6,373.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,14124.0,0.89,1576.0,19.0,0.89,0.0,0.17,5,1,6333.333333,1.0,4.0,4.0,0.0,0.0,2550.0,0.01,150.0,0,14.0,23,64867,15000,14,383.35,18450.34,15000.0,3450.34,-184.34,-61.34,0.0,0.0,0.0,1.0,0,0,0.0,149,2745.1146768655976,179700.0,2745.0,17745.0,0.15469146238377007,0.1554054054054054
156,36,0,0.18454,0.17,0.16,0.1615,0.0724,0.0917,4.07224258423391,2,5.950066585742402,1,38,41,1,25.0,1,0,419,680.0,699.0,36,13.0,10.0,51.0,7,213.0,3.0,17.0,0.0,0.0,0.0,1.0,0.0,7324.0,0.52,6670.0,43.0,0.67,6.0,0.15,2,1,8500.0,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,66,36549,5500,18,196.09,7057.41,5500.01,1557.4,-91.61,0.0,0.0,0.0,0.0,1.0,0,0,0.0,58,938.2951300165561,39160.0,935.0000000000001,6435.0,0.1452991452991453,0.1554054054054054
157,36,1,0.35797,0.3177,0.3077,0.2896,0.1625,0.1271,1.0,6,5.0,3,34,22,0,52.0,1,0,368,680.0,699.0,5024,4.0,4.0,24.0,3,50.0,4.0,10.0,0.0,0.0,21.0,1.0,0.0,742.0,0.32,1508.0,22.0,0.81,1.0,0.2,3,1,2500.0,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,208,15.0,18,74474,4000,22,173.71,1707.1,702.35,1004.75,-31.64,0.0,3297.65,3297.65,0.0,1.0,0,0,0.0,22,223.14743916840902,49749.0,1270.8,5270.8,0.24110192001214234,0.20540540540540542
158,36,0,0.09469,0.0809,0.0709,0.06919,0.0199,0.04929,7.0,1,11.0,6,37,63,0,22.0,0,0,368,700.0,719.0,10404,9.0,8.0,24.0,8,187.0,0.0,6.0,1.0,15599.0,5.0,0.0,0.0,2564.0,0.14,14737.0,22.0,0.95,0.0,0.05,5,1,6666.666667,1.0,15.0,15.0,0.0,0.0,4500.0,0.01,-3.0,0,14.0,1,131445,5500,7,172.58,221.361,206.73,14.631,-1.96,0.0,0.0,0.0,0.0,1.0,0,0,0.0,1,17.806647070249937,21518.0,444.95,5944.95,0.07484503654362105,0.20540540540540542
159,36,0,0.23808,0.2155,0.2055,0.1207,0.08,0.1207,4.0,3,8.0,2,37,2,1,27.0,0,0,368,700.0,719.0,4566,4.0,3.0,8.0,3,70.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,640.0,0.42,860.0,4.0,1.0,0.0,0.05,3,1,3493.75,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,48,41171,3000,3,113.87,3285.07,2999.99,285.08,-13.13,0.0,0.0,0.0,0.0,1.0,0,0,0.0,146,647.0729863534094,26274.0,646.5,3646.5,0.17729329494035376,0.1554054054054054
160,60,0,0.16662,0.1435,0.1335,0.1264,0.0524,0.074,5.0,2,6.0,1,16,31,0,269.0,1,0,368,680.0,699.0,8487,12.0,11.0,30.0,7,1117.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,37796.0,0.97,1011.0,29.0,0.96,0.0,0.21,2,1,8458.333333,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,1,130226,12475,7,292.54,292.54,155.21,137.33,-9.57,0.0,0.0,0.0,0.0,1.0,0,0,0.0,4,22.27977569819327,119885.0,1790.1625,14265.1625,0.12549191080017488,0.2554054054054054
161,36,0,0.17151,0.1355,0.1255,0.11932,0.0474,0.07192,5.0,2,4.0,1,4,35,4,0.0,1,0,368,680.0,699.0,6542,6.0,6.0,24.0,5,184.0,0.0,2.0,0.0,0.0,33.0,1.0,0.0,4216.0,0.76,1284.0,22.0,0.81,0.0,0.15,3,1,2429.166667,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,3,122826,4000,32,135.84,271.68,180.65,91.03,-6.72,0.0,0.0,0.0,0.0,1.0,0,0,0.0,2,24.733075561239605,23512.0,542.0,4542.0,0.11933069132540731,0.2554054054054054
162,36,0,0.08483,0.078,0.073,0.1615,0.0724,0.0917,4.07224258423391,1,5.950066585742402,0,4,35,0,67.0,0,0,962,760.0,779.0,10146,10.0,9.0,44.0,15,329.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,8549.0,0.6,4100.0,22.0,0.94,0.0,0.13,6,1,7500.0,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,93,1286,3000,8,93.73,3103.16,3000.0,103.16,-6.6,0.0,0.0,0.0,0.0,1.0,0,0,0.0,93,250.7893423956976,11424.0,234.0,3234.0,0.07235621521335807,0.1054054054054054
163,36,0,0.09484,0.0814,0.0714,0.0701,0.0149,0.0552,7.0,1,8.0,1,40,35,4,198.0,1,0,368,800.0,819.0,10924,12.0,12.0,36.0,14,445.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12354.0,0.34,22728.0,34.0,1.0,1.0,0.29,4,1,4166.666667,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,16,78545,12500,31,392.51,5887.65,4840.89,1046.76,-128.6,0.0,0.0,0.0,0.0,1.0,0,0,0.0,134,419.09839518437815,49130.0,1017.5,13517.5,0.07527279452561494,0.1554054054054054
164,36,0,0.16436,0.15,0.12,0.1615,0.0724,0.0917,4.07224258423391,6,5.950066585742402,0,14,35,1,44.0,0,1,963,520.0,539.0,10155,7.0,4.0,12.0,2,155.0,3.0,11.0,1.0,824.0,13.0,0.0,0.0,3339.0,0.83,661.0,9.0,0.3,0.0,0.1,4,1,4958.333333,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,81,16283,2000,9,69.33,2233.1,2000.0,233.1,-17.94,0.0,0.0,0.0,0.0,1.0,1,1,1100.0,1,301.97171441677017,12800.0,300.0,2300.0,0.13043478260869565,0.005405405405405392
165,36,0,0.09643,0.093,0.083,0.068,0.015,0.068,7.0,1,8.0,3,4,35,1,201.0,1,0,368,840.0,859.0,471,18.0,17.0,36.0,18,600.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,21703.0,0.35,38139.0,32.0,1.0,2.0,0.17,4,1,5250.0,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,48,41499,9000,3,283.91,10352.11,8999.99,1352.12,-145.38,0.0,0.0,0.0,0.0,1.0,0,0,0.0,413,872.5170358303545,39132.0,837.0,9837.0,0.08508691674290943,0.1054054054054054
166,36,0,0.35356,0.3134,0.3034,0.27598,0.1625,0.11348,1.0,6,2.0,7,9,19,0,109.0,1,0,368,640.0,659.0,3245,8.0,8.0,65.0,4,371.0,1.0,1.0,2.0,3544.0,28.0,0.0,0.0,40853.0,0.74,13638.0,34.0,0.85,2.0,0.44,4,1,4800.0,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,4,109822,3500,32,151.16,450.4748,181.83,268.6448,-8.67,0.0,0.0,0.0,0.0,1.0,0,0,0.0,1,56.98863727106879,42988.0,1096.9,4596.9,0.2386173290695904,0.15540540540540543
167,60,0,0.20347,0.1795,0.1695,0.15767,0.0774,0.08027,4.0,3,4.0,1,25,29,0,200.0,1,0,368,720.0,739.0,1431,20.0,17.0,40.0,14,1085.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,38586.0,0.6,20538.0,33.0,1.0,2.0,0.39,5,1,6666.666667,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,1,131305,15000,7,380.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,1,0.0,176550.0,2692.5,17692.5,0.15218312844425605,0.3054054054054054
168,36,0,0.2129,0.176,0.166,0.15519,0.0699,0.08529,4.0,3,7.0,1,20,19,0,19.0,0,0,368,660.0,679.0,283,6.0,6.0,44.0,6,206.0,3.0,3.0,0.0,0.0,8.0,1.0,0.0,4872.0,0.16,12169.0,42.0,0.85,3.0,0.07,2,1,10000.0,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,6,101432,4500,23,161.78,808.9,491.35,317.55,-18.04,0.0,0.0,0.0,0.0,1.0,0,0,0.0,30,86.73082693858152,33012.0,792.0,5292.0,0.14965986394557823,0.2554054054054054
169,36,0,0.13734,0.1089,0.0989,0.09531,0.0324,0.06291,6.0,0,6.0,1,15,42,0,79.0,1,0,368,700.0,719.0,10510,4.0,4.0,11.0,3,226.0,0.0,3.0,1.0,0.0,5.0,0.0,0.0,9310.0,0.76,2770.0,10.0,1.0,0.0,0.07,5,1,7220.583333,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,0,135577,9310,7,304.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,1,0.0,45809.0,1013.8589999999999,10323.859,0.09820542880331859,0.20540540540540542
170,36,0,0.28851,0.2499,0.2399,0.234,0.119,0.115,3.0,4,5.0,7,9,35,3,9.0,1,0,368,760.0,779.0,572,7.0,7.0,16.0,6,883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33934.0,0.88,4194.0,15.0,1.0,0.0,0.22,0,0,0.0,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,23,63781,10000,14,397.55,10669.17,10000.0,669.17,-26.78,0.0,0.0,0.0,0.0,1.0,0,0,0.0,161,2499.8135757066743,0.0,2499.0,12499.0,0.19993599487959038,0.1554054054054054
171,36,0,0.11296,0.092,0.082,0.0608,0.021,0.0608,6.0,0,9.0,3,10,63,1,125.0,1,0,368,760.0,779.0,4898,11.0,11.0,19.0,8,240.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2875.0,0.12,15416.0,16.0,1.0,0.0,0.29,4,1,5586.5,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,48,41396,6500,3,207.3,7240.71,6500.0,740.71,-80.5,0.0,0.0,0.0,0.0,1.0,0,0,0.0,209,624.2635227206446,28028.0,598.0,7098.0,0.08424908424908426,0.1054054054054054
172,36,1,0.24753,0.24,0.235,0.1615,0.0724,0.0917,4.07224258423391,5,5.950066585742402,0,4,35,2,67.0,0,1,871,580.0,599.0,4619,10.0,9.0,24.0,3,809.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,8549.0,0.6,4100.0,22.0,0.94,0.0,0.28,6,1,5833.333333,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,2053,28.0,92,2136,10000,16,392.33,9323.59,5906.73,3416.86,-71.19,0.0,4093.27,4093.27,0.0,1.0,0,0,0.0,101,1418.229762319849,96400.0,2400.0,12400.0,0.1935483870967742,0.20540540540540542
173,36,0,0.10642,0.0995,0.0945,0.1615,0.0724,0.0917,4.07224258423391,1,5.950066585742402,0,47,50,1,247.0,1,0,701,780.0,799.0,8906,7.0,6.0,36.0,5,16.0,1.0,6.0,0.0,0.0,2.0,0.0,0.0,554.0,0.05,9946.0,34.0,0.82,1.0,0.19,3,1,3616.083333,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,83,12467,15000,9,483.66,15631.12,15000.0,631.12,-31.72,0.0,0.0,0.0,0.0,1.0,0,0,0.0,430,1543.2465958583134,68730.0,1492.5,16492.5,0.0904956798544793,0.1054054054054054
174,36,0,0.09988,0.0864,0.0764,0.0746,0.0199,0.0547,7.0,1,10.0,1,25,59,0,281.0,0,0,368,720.0,739.0,475,14.0,14.0,43.0,13,1067.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,32931.0,0.45,37198.0,42.0,1.0,0.0,0.22,5,0,7083.333333,3.0,46.0,46.0,0.0,0.0,18200.0,13536.15,8.0,0,14.0,14,82799,3600,6,113.88,1480.44,1194.13,286.31,-33.13,0.0,0.0,0.0,0.0,1.0,0,0,0.0,73,108.67452697831179,14797.0,311.04,3911.04,0.07952871870397644,0.1554054054054054
175,60,0,0.21832,0.194,0.184,0.17019,0.0874,0.08279,4.0,3,4.0,1,4,39,0,381.0,1,0,368,660.0,679.0,10059,19.0,15.0,50.0,11,526.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,36795.0,0.58,11302.0,46.0,1.0,2.0,0.23,4,1,5416.666667,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,2,124575,12000,7,313.93,307.5519,116.21,191.3419,-10.19,0.0,0.0,0.0,0.0,1.0,0,0,0.0,1,22.54528050041957,151680.0,2328.0,14328.0,0.1624790619765494,0.2554054054054054
176,36,0,0.32446,0.285,0.275,0.25006,0.1475,0.10256,2.0,5,3.0,3,47,47,0,108.0,0,0,368,640.0,659.0,3494,3.0,3.0,24.0,3,162.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,7177.0,0.63,4123.0,22.0,0.73,1.0,0.06,5,1,6250.0,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,2,126992,4000,7,166.54,166.54,69.72,96.82,-3.4,0.0,0.0,0.0,0.0,1.0,0,0,0.0,5,19.87258639207248,45040.0,1140.0,5140.0,0.22178988326848248,0.20540540540540542
177,36,0,0.18316,0.1469,0.1369,0.1346,0.042,0.0926,5.0,2,6.0,7,10,51,0,14.0,1,0,368,700.0,719.0,128,22.0,14.0,45.0,15,466.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,31382.0,0.95,326.0,38.0,0.94,0.0,0.33,5,1,6250.0,1.0,14.0,14.0,0.0,0.0,4000.0,2800.86,-11.0,0,14.0,22,65384,2900,14,100.09,2101.89,1533.87,568.02,-38.66,0.0,0.0,0.0,0.0,1.0,0,0,0.0,48,226.95865592196947,18236.0,426.01,3326.01,0.12808440142994157,0.20540540540540542
178,36,0,0.24856,0.24,0.235,0.1615,0.0724,0.0917,4.07224258423391,6,5.950066585742402,0,4,35,2,67.0,0,0,660,500.0,519.0,11270,10.0,9.0,18.0,6,167.0,3.0,11.0,2.0,0.0,0.0,0.0,0.0,8549.0,0.6,4100.0,22.0,0.94,0.0,0.08,6,1,3333.333333,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,87,5979,2200,25,86.31,2403.26,2200.0,203.26,-4.23,0.0,0.0,0.0,0.0,1.0,0,0,0.0,19,528.2288977325303,21208.0,528.0,2728.0,0.1935483870967742,0.005405405405405392
179,36,0,0.34731,0.3073,0.2973,0.2837,0.149,0.1347,2.0,5,1.0,2,23,39,0,87.0,1,0,368,660.0,679.0,4021,16.0,15.0,33.0,14,343.0,11.0,34.0,1.0,0.0,0.0,0.0,0.0,4752.0,0.23,8306.0,32.0,0.96,5.0,0.13,4,1,4583.333333,1.0,2.0,1.0,1.0,0.0,4500.0,0.0,-17.0,170,8.0,27,57647,5500,30,235.69,707.07,292.65,414.42,-13.48,0.0,5207.35,5207.35,0.0,1.0,0,0,0.0,45,89.93715839401592,66345.0,1690.15,7190.15,0.2350646370381703,0.2554054054054054
180,36,0,0.23438,0.197,0.187,0.17274,0.0899,0.08284,4.0,3,3.0,1,9,35,0,120.0,0,0,368,680.0,699.0,10126,7.0,6.0,17.0,5,293.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8250.0,0.58,5055.0,15.0,1.0,0.0,0.35,3,1,2841.916667,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,3,123312,7500,32,277.58,551.1121,314.66,236.4521,-12.21,0.0,0.0,0.0,0.0,1.0,0,0,0.0,1,62.083869391911826,60690.0,1477.5,8977.5,0.164578111946533,0.2554054054054054
181,36,0,0.33215,0.2925,0.2825,0.25691,0.1475,0.10941,2.0,5,3.0,2,27,48,0,110.0,1,0,368,640.0,659.0,574,3.0,2.0,15.0,3,121.0,2.0,2.0,2.0,2617.0,5.0,0.0,0.0,175.0,0.25,525.0,10.0,0.8,1.0,0.09,3,1,3333.333333,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,4,111500,4000,32,168.17,504.51,214.94,289.57,-9.91,0.0,0.0,0.0,0.0,1.0,0,0,0.0,33,62.876073300149,46120.0,1170.0,5170.0,0.2263056092843327,0.20540540540540542
182,36,0,0.25259,0.2148,0.2048,0.2,0.089,0.111,4.0,3,7.0,2,48,12,0,71.0,1,0,368,680.0,699.0,1961,11.0,11.0,17.0,8,350.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,14879.0,0.3,33521.0,15.0,1.0,4.0,0.18,4,1,5333.333333,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,22,64992,13500,14,511.95,11262.9,7203.09,4059.81,-189.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,24,1548.6290519300453,117893.0,2899.7999999999997,16399.8,0.1768192295027988,0.20540540540540542
183,36,0,0.13697,0.1089,0.0989,0.0956,0.0299,0.0657,6.0,0,8.0,7,18,4,0,4.0,1,0,368,680.0,699.0,9783,17.0,15.0,50.0,11,314.0,0.0,2.0,0.0,0.0,15.0,0.0,0.0,4438.0,0.1,35962.0,38.0,0.84,0.0,0.22,4,0,6000.0,1.0,6.0,6.0,0.0,0.0,4000.0,0.0,12.0,0,14.0,16,77823,2000,31,65.37,980.55,750.23,230.32,-21.15,0.0,0.0,0.0,0.0,1.0,0,0,0.0,28,83.72650285137887,9841.0,217.79999999999998,2217.8,0.09820542880331859,0.10540540540540543
184,36,1,0.2659,0.25,0.235,0.1615,0.0724,0.0917,4.07224258423391,6,5.950066585742402,0,24,30,2,67.0,0,1,490,480.0,499.0,6680,10.0,9.0,3.0,2,50.0,2.0,4.0,1.0,0.0,2.0,0.0,0.0,8549.0,0.6,4100.0,22.0,0.94,0.0,0.49,6,1,200.0,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,184,8.0,88,4846,1200,25,47.71,78.05,6.24,71.81,-1.18,0.0,1193.77,1193.76,0.0,1.0,0,0,0.0,14,1.560506413284214,12000.0,300.0,1500.0,0.2,0.10540540540540543
185,36,0,0.27119,0.2365,0.2265,0.1341,0.087,0.1341,4.0,3,6.0,1,4,59,7,3.0,1,0,368,860.0,879.0,3128,5.0,5.0,9.0,4,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2785.0,0.06,39615.0,9.0,1.0,0.0,0.22,3,0,3333.333333,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,150,1.0,43,43843,6000,20,234.3,3748.8,2155.59,1593.21,-67.39,0.0,3844.41,3844.41,685.0,1.0,0,0,0.0,243,510.0417256425167,57084.0,1419.0,7419.0,0.19126566922765872,0.20540540540540542
186,36,1,0.35797,0.3177,0.3077,0.2896,0.165,0.1246,1.0,6,5.0,2,20,35,3,7.0,0,0,368,660.0,679.0,121,3.0,3.0,43.0,5,151.0,0.0,2.0,0.0,0.0,83.0,1.0,0.0,3029.0,0.53,2621.0,36.0,0.44,1.0,0.22,0,0,0.0,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,298,19.0,25,60674,4000,5,173.71,2431.94,1134.65,1297.29,-40.84,0.0,2865.35,2865.35,0.0,1.0,0,0,0.0,45,360.4958238092623,0.0,1270.8,5270.8,0.24110192001214234,0.1554054054054054
187,36,0,0.20462,0.1679,0.1579,0.1487,0.0599,0.0888,5.0,2,4.0,14,35,35,4,276.0,1,0,368,700.0,719.0,5644,10.0,10.0,17.0,7,312.0,4.0,9.0,0.0,0.0,0.0,1.0,0.0,8985.0,0.74,2763.0,14.0,0.92,1.0,0.27,4,1,4583.333333,1.0,13.0,12.0,1.0,0.0,4000.0,2853.84,-33.0,0,14.0,7,99569,3500,23,124.42,746.52,466.52,280.0,-16.67,0.0,0.0,0.0,0.0,1.0,0,0,0.0,11,78.62311391857625,24655.0,587.65,4087.65,0.1437623084168165,0.2554054054054054
188,36,0,0.19835,0.18,0.17,0.1615,0.0724,0.0917,4.07224258423391,3,5.950066585742402,0,23,35,6,25.0,0,0,91,640.0,659.0,2625,10.0,8.0,51.0,7,104.0,9.0,30.0,1.0,0.0,14.0,1.0,0.0,2856.0,0.64,1508.0,44.0,0.7,1.0,0.58,1,1,1000.0,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,77,21275,1000,26,36.15,1283.14,999.96,283.18,-15.74,0.0,0.0,0.0,0.0,1.0,0,0,0.0,13,180.45905813620135,7480.0,180.0,1180.0,0.15254237288135594,0.15540540540540543
189,60,0,0.18197,0.1585,0.1485,0.13953,0.0624,0.07713,4.0,3,8.0,2,31,47,0,41.0,1,0,368,680.0,699.0,8433,3.0,2.0,6.0,1,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,6.0,1.0,0.0,0.06,2,1,9500.0,2.0,30.0,30.0,0.0,0.0,20200.0,0.0,-3.0,0,14.0,2,123999,24800,7,601.11,1202.22,570.08,632.14,-39.88,0.0,0.0,0.0,0.0,1.0,0,0,0.0,303,90.37093154364999,260648.0,3930.8,28730.8,0.13681484678463532,0.3554054054054054
190,60,0,0.19988,0.176,0.166,0.15519,0.0699,0.08529,4.0,3,6.0,1,43,41,0,145.0,0,0,368,700.0,719.0,610,8.0,8.0,17.0,6,461.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,16057.0,0.93,1043.0,17.0,1.0,0.0,0.3,5,1,7666.666667,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,5,107172,15000,32,377.64,1503.3271,634.95,868.3771,-49.75,0.0,0.0,0.0,0.0,1.0,0,0,0.0,1,111.7578655930341,173400.0,2640.0,17640.0,0.14965986394557823,0.3054054054054054
191,36,0,0.30781,0.3,0.28,0.1615,0.0724,0.0917,4.07224258423391,4,5.950066585742402,0,4,2,2,67.0,0,1,851,600.0,619.0,487,10.0,9.0,14.0,4,29.0,44.0,51.0,0.0,0.0,0.0,0.0,0.0,8549.0,0.6,4100.0,22.0,0.94,0.0,0.41,6,1,3750.0,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,174,8.0,88,4375,10000,25,424.52,1236.42,530.9,705.52,-12.38,0.0,9469.1,9469.1,0.0,1.0,0,0,0.0,14,159.28259527459613,118000.0,3000.0,13000.0,0.23076923076923078,0.3054054054054054
192,60,0,0.29998,0.2736,0.2636,0.241,0.1175,0.1235,3.0,4,4.0,1,45,30,0,158.0,0,0,368,640.0,659.0,7839,6.0,6.0,19.0,5,312.0,1.0,3.0,0.0,0.0,5.0,0.0,0.0,7164.0,0.97,126.0,17.0,0.76,0.0,0.22,4,1,5833.333333,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,9,93144,15000,15,461.26,3690.08,1014.97,2675.11,-97.76,0.0,0.0,0.0,0.0,1.0,0,0,0.0,151,277.6959305436075,261240.0,4104.0,19104.0,0.21482412060301506,0.20540540540540542
193,36,1,0.23937,0.23,0.225,0.1615,0.0724,0.0917,4.07224258423391,5,5.950066585742402,0,3,35,0,67.0,0,0,988,540.0,559.0,1954,10.0,9.0,36.0,8,137.0,3.0,22.0,8.0,0.0,10.0,1.0,0.0,8549.0,0.6,4100.0,22.0,0.94,0.0,0.2,6,1,2500.0,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,199,16.0,93,1245,2000,8,77.42,831.62,415.44,416.18,-8.71,0.0,1590.4,1584.56,0.0,1.0,0,0,0.0,13,95.60665032433077,18560.0,460.0,2460.0,0.18699186991869918,0.15540540540540543
194,36,0,0.2951,0.2599,0.2499,0.2437,0.112,0.1317,3.0,4,5.0,7,17,35,0,211.0,0,0,368,720.0,739.0,3918,14.0,8.0,44.0,6,111.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,3068.0,0.98,10.0,40.0,0.97,1.0,0.32,4,1,4166.666667,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,29,54803,3800,30,153.08,5085.37,3800.0,1285.37,-49.46,0.0,0.0,0.0,0.0,1.0,0,0,0.0,48,987.8613221846086,39354.0,987.6200000000001,4787.62,0.20628621319152315,0.1054054054054054
